restaurant_name,rating,price_for_one,cuisine,item_name,description,price
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Veg Fried Rice,,₹130
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Green Peas Pulav,,₹139
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Egg Fried Rice,,₹150
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Jeera Rice,,₹119
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Curd Rice,,₹120
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Paneer Garlic Rice,,₹150
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Chicken Fried Rice,,₹170
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Veg Pulav,,₹144
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Chicken Garlic Rice,,₹170
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Chicken Singapore Rice,,₹175
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Paneer Singapore Rice,,₹155
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Veg Singapore Rice,,₹140
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Chicken Schezwan Rice,,₹175
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Paneer Schezwan Rice,,₹155
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Veg Schezwan Rice,,₹135
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Mix Raita,,₹70
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Aloo Raita,,₹70
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Green Salad,,₹55
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Pineapple Raita,,₹90
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Boondi Raita,,₹65
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Plain Curd,,₹49
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Kachumbar Salad,,₹70
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Roasted Papad,,₹20
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Fry Papad,,₹35
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,₹200 for one,"Biryani, Chinese, North Indian",Masala Papad,,₹45
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Warm Ups,Detect current location,₹299
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Warm Ups,Order Online/,₹299
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Assorted Fried Basket,"Peri peri potato wedges, masala fries, served with three dips",₹299
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Assorted Fried Basket,,₹299
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Cheese Chilly Toast,"Toasted breads with chilli flakes, butter and garlic spread with cheese",₹329
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Cheese Chilly Toast,,₹329
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Cheese French Fries,Cheesy fries are a delicious appetizer or side dish that consists of crispy ... read more,₹229
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Cheese French Fries,,₹229
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Cheesy Garlic Bread,"Toasted breads with chilli flakes, butter and garlic spread with cheese",₹329
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Cheesy Garlic Bread,,₹329
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Desi Chakhna,"Union of peanut, chickpea, onion, chilli, tomato and corianders",₹279
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Desi Chakhna,,₹279
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Figo Bruschetta,"Crusty Bruschetta with tomato, bell peppers, onions and parmesan cheese",₹329
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Figo Bruschetta,,₹329
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Fish And Chips,London signature Fish and Chips served with tartar sauce and lemon,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Fish And Chips,,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Fish Fingers,Fish fingers breaded in batter & fried to perfection served with spicy chilli ... read more,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Fish Fingers,,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Loaded Nachos,Crispy spicy nachos loaded with vegetables and cheese,₹379
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Loaded Nachos,,₹379
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Lord Of The Rings,Crispy fried onion rings with cajun seasonings,₹299
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Lord Of The Rings,,₹299
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Masala Papad,"Fried/roasted papad topped with tomatoes, onions, green chillies, coriander with Indian spices",₹199
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Masala Papad,,₹199
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Peri Peri French Fries,,₹199
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Pita Bread With Hummus,Pureed chickpeas ranch served with warm pita,₹349
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Pita Bread With Hummus,,₹349
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Plain Salted French Fries,,₹189
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Burmese Khao Suey Soup,A noodle soup made with veggies or chicken and coconut milk served with ... read more,₹339
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Burmese Khao Suey Soup,,₹339
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Hot & Sour Soup,Traditional Chinese spicy soup,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Hot & Sour Soup,,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Lemon Coriander Soup,"A clear soup with lots of coriander, lemon and chicken",₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Lemon Coriander Soup,,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Lung Fung Soup,"A thick soup made with lemon, chilli, chicken/chinese vegetables",₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Lung Fung Soup,,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Manchow Soup,Traditional Chinese mild spicy soup with fried noodles,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Manchow Soup,,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Sweet Corn Soup,Chinese sweet corn soup,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Sweet Corn Soup,,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Tom Kha Soup,"A traditional Thai soup with galangal , coconut and chicken",₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Tom Kha Soup,,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Tom Yum Soup,A spicy and sour soup from Thai cuisine,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Tom Yum Soup,,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Cream Of Chicken Soup,A warm bowl of soup so deliciously creamy with tender bites of chicken ... read more,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Cream Of Chicken Soup,,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Cream Of Mushroom Soup,A warm bowl of soup so deliciously creamy with tender bites of mushroom ... read more,₹269
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Cream Of Mushroom Soup,,₹269
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Roasted Tomato And Basil Soup,Roasted tomato & basil soup served with crostini,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Roasted Tomato And Basil Soup,,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Burmese Khao Suey Soup,A noodle soup made with veggies and coconut milk served with variety of ... read more,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Burmese Khao Suey Soup,,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Hot & Sour Soup,Traditional Chinese spicy soup,₹269
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Hot & Sour Soup,,₹269
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Lemon Coriander Soup,"A clear soup with lots of coriander, lemon and veggies",₹269
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Lemon Coriander Soup,,₹269
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Lung Fung Soup,"A thick soup made with lemon, chilli, chicken/chinese vegetables",₹269
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Lung Fung Soup,,₹269
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Manchow Soup,Traditional Chinese mild spicy soup with fried noodles,₹269
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Manchow Soup,,₹269
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Sweet Corn Soup,Chinese sweet corn soup,₹269
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Sweet Corn Soup,,₹269
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Tom Kha Soup,"A traditional Thai soup with galangal , coconut and veggies",₹269
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Tom Kha Soup,,₹269
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Tom Yum Soup,A spicy and sour soup from Thai cuisine,₹269
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Tom Yum Soup,,₹269
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Wild Mushroom Soup,"Creamy based soup with white truffle oil , saute wild mushrooms served with ... read more",₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Wild Mushroom Soup,,₹289
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Avocado Cream Sushi,"Flavorful sushi rice is wrapped up with creamy avocado, and served with spicy ... read more",₹599
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Avocado Cream Sushi,,₹599
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Burrito Bowl,"Healthy combination of saute' chicken, quinoa, corns topped with sour cream and salsa ... read more",₹569
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Burrito Bowl,,₹569
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Burritos,Soft flour tortillas filled with vegetables or chicken and Mexican rice served with ... read more,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Burritos,,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Enchiladas,"Mouth watering corn tortilla rolls smothered in chipotle sauce, then baked with chicken ... read more",₹529
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Enchiladas,,₹529
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Fajitas,"Choice of grilled chicken with saute bell peppers, onions and tomatoes, served with ... read more",₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Fajitas,,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Fresh Tacos,Soft corn tortilla stuffed with chicken finished with sour cream and grated cheese ... read more,₹479
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Fresh Tacos,,₹479
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Mexican Quesadillas,"Tortilla stuffed with vegetables, corn , jalapenoes, chicken and cheese with cheesy dip",₹529
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Mexican Quesadillas,,₹529
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Popcorn,Crumb fried crispy chicken popcorn with spices & seasoning,₹489
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Popcorn,,₹489
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Honey Chicken Barbecue Wings,Fried Chicken wings mixed with honey and barbecue sauce,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Honey Chicken Barbecue Wings,,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Prawn Tempura Sushi,"Stuffed with crunchy shrimp tempura, creamy avocado, and spicy Japanese mayonnaise",₹649
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Prawn Tempura Sushi,,₹649
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Burrito Bowl,"Healthy combination of saute' tofu, quinoa, corns topped with sour cream and salsa ... read more",₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Burrito Bowl,,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Burritos,Soft flour tortillas filled with vegetables and Mexican rice served with sour cream ... read more,₹469
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Burritos,,₹469
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Enchiladas,"Mouth watering corn tortilla rolls smothered in chipotle sauce, then baked with cheese ... read more",₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Enchiladas,,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Fajitas,"Choice of grilled vegetables with saute bell peppers, onions and tomatoes, served with ... read more",₹469
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Fajitas,,₹469
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Fresh Tacos,Soft corn tortilla stuffed with vegetables finished with sour cream and grated cheese ... read more,₹419
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Fresh Tacos,,₹419
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Mexican Quesadillas,"Tortilla stuffed with vegetables, corn , jalapenoes and cheese with cheesy dip",₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Mexican Quesadillas,,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Adana Kabab,,₹599
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Afghani Chap,Soybeans chops marinated with chef's secret spices,₹399
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Afghani Chap,,₹399
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Amritsari Macchi,Fish marinated in Indian spices and fried to perfection,₹529
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Amritsari Macchi,,₹529
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Bhatti Ka Murgh,Chicken marinated in Indian spices and cooked in tandoor,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Bhatti Ka Murgh,,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Afghani,Chicken marinated in Indian spices and cooked in tandoor,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Afghani,,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Pahadi Kabab,Chicken tikka marinated in with in dian spices and spinach,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Pahadi Kabab,,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Dahi Ke Kebab,Delicacy of house hung curd marinated with Indian spices,₹399
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Dahi Ke Kebab,,₹399
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Gilafi Seekh Kebab,Mince lamb skewers with Indian spices coated with bell pepper cooked in tandoor,₹529
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Gilafi Seekh Kebab,,₹529
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Lahori Fish Tikka,"Boneless chicken marinated in yogurt, ginger & garlic paste, chili bell pepper, garlic ... read more",₹529
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Lahori Fish Tikka,,₹529
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Lamb Chops,Lamb chops marinated with Indian spices cooked in Indian style,₹629
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Lamb Chops,,₹629
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Masala Mahi Tikka,Fish marinated in Indian spices and cooked in Indian tandoor to perfection,₹529
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Masala Mahi Tikka,,₹529
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Mirch Makhmali Seekh,Special dish of cottage cheese seekh kebab with fresh green chillies and corianader,₹399
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Mirch Makhmali Seekh,,₹399
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Mushroom Duplex,"Mushroom recipe where mushrooms are filled with cheese, vegetables and spices",₹399
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Mushroom Duplex,,₹399
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Paneer Tikka Achari,,₹399
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Paneer Tikka Malai,,₹399
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Spicy Chicken Tikka Kali Mirch,,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Spicy Chicken Tikka Lehsuni,,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Spicy Chicken Tikka Malai,,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Tandoori Broccoli,Broccoli in a spiced yogurtbased marinade and grilled in tandoor,₹429
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Tandoori Broccoli,,₹429
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Tandoori Chap,Soybeans chops marinated with chef's secret spices,₹399
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Tandoori Chap,,₹399
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Tandoori Pineapple,Smoky and charcoal flavor that wakes up your senses instantly.,₹429
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Tandoori Pineapple,,₹429
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Tandoori Prawns,Prawns marinated in Indian spices and cooked in Indian tandoor to perfection,₹599
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Tandoori Prawns,,₹599
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Kurkuri,"Vegetables finely chopped with cheese, spices and rolled into cigar shaped rolls then ... read more",₹419
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Veg Kurkuri,,₹419
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Butter Garlic Fish,Fried fish tossed in spicy lemon butter sauce,₹529
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Butter Garlic Fish,,₹529
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Butter Garlic Prawns,Fried prawns tossed in spicy lemon butter sauce,₹689
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Butter Garlic Prawns,,₹689
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Salt & Pepper,Shallow fried chicken with spicy ginger garlic sauce and vegetables,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chicken Salt & Pepper,,₹499
Rustic House,4.2,₹300 for one,"North Indian, Chinese",Chilli Chicken,All time Favourite,₹499
